,name,text
222,Terry Gilliam, No. He has gone to Moscow.
223,Eric Idle, Moscow. 1500 miles due East of...
224,Terry Gilliam, Shut up!
225,Michael Palin, Moscow!
226,Eric Idle, Come with us please.
227,Michael Palin, Who're you?
228,John Cleese, Well we're not secret police anyway.
229,Graham Chapman, That's for sure.
230,Eric Idle," If anything we are ordinary Soviet systems with no 
            particular interest in politics."
231,John Cleese, None at all. Come with us.
232,Michael Palin, Where are you taking me?
233,Graham Chapman, What do we tell him?
234,Eric Idle, Don't tell him any secrets.
235,John Cleese, Agreed.
236,Eric Idle," Tell him anything except that we are taking him to 
            Moscow to be present as an Honored Guest when Trotsky is reunited 
            with the Central Committee."
237,Graham Chapman, We're taking you to a Clam Bake.
238,Michael Palin, Oh a Clam Bake. I've never been to one of them.
239,Eric Idle," Right, let's go."
240,John Cleese, Who's giving the orders round here?
241,Eric Idle, I am. I'm senior to you.
242,John Cleese," No, you're not. You're a greengrocer, I'm an 
            insurance salesman."
243,Eric Idle, Greengrocers are senior to insurance salesman.
244,John Cleese, No they're not! 
245,Graham Chapman," Cool it. I'm an ice-cream salesman and I am senior 
            to both of you. "
246,John Cleese," You're an ice-cream salesman? I thought you were a 
            veterinarian. "
247,Graham Chapman, I got promoted. Let's go. 
248,John Cleese, Taxi! 
249,Carol Cleveland, Yes. 
250,John Cleese, Drive us to Moscow. 
251,Carol Cleveland, I have no cab. 
252,Graham Chapman, Why not? 
253,Carol Cleveland, I'm in the secret police. 
254,John Cleese," ... Dostoievye useye tovarich trotsky borodina...
            "
255,John Cleese," Belutanks dretsky mihai ovna isky Mr. Reg Pither.
            "
256,John Cleese," Shi musks di seensand dravenka oblomov Engleska 
            Solzhenitzhin. "
257,John Cleese," And now, Comrades, the greatest moment of a great 
            day, the moment when I ask you to welcome the return of one of 
            Russia's greatest heroes, creator of the Red Army, Lenin's greatest 
            friend, Lev Davidovich Trotsky! "
258,Terry Jones," Comrades. Bolsheviks. Friends of the Revolution. 
            I have returned. "
259,Michael Palin, 
260,John Cleese, 
261,John Cleese, Shall I seize him too? 
262,Graham Chapman," No, I think we'll have to keep him, he's 
            going down well. "
263,John Cleese, He's more fun than he used to be. 
264,Graham Chapman," He's loosened up a lot. This is an old 
            Lenin number. "
265,Michael Palin, 
266,Michael Palin, 
267,John Cleese, Cigarettes? 
268,Michael Palin," Oh, no thank you I don't smoke. "
269,Michael Palin, 
270,John Cleese, Blindfold? 
271,Michael Palin, 
272,John Cleese, 
273,Graham Chapman, Nyet! Nyet! Nyet! 
274,John Cleese, A telegram? 
275,Michael Palin, 
276,John Cleese, 
277,John Cleese, Shut up! Go and practice. 
278,Michael Palin, 
279,John Cleese," Next time, definitely! "
280,Michael Palin, 
281,Eric Idle," Come on, dear, wake up, dear. "
282,Michael Palin, Mother! 
283,Eric Idle," Come on, dear. "
284,Michael Palin," So, it was all a dream. "
285,Eric Idle," No dear, this is the dream, you're still in the 
            cell. "
286,John Cleese," OK, we're going to have another try. I think 
            we've got it now. My boys. have been looking down the wrong bit, you 
            see. "
287,Michael Palin," Oh no, look, you've got to look down the bit 
            there. "
288,John Cleese, I thought you had to look down that bit. 
289,Michael Palin," No, no, you've got to look down that bit, or you 
            won't hit anything. "
290,John Cleese," All right,. we'll give it a whirl. Guards, seize 
            him. "
291,John Cleese, 
292,Eric Idle, Osledi. Osledi. 
293,Eric Idle, Eartha Kitt! 
294,Terry Jones, That turnip's certainly not safe. 
295,Terry Jones, 
296,Terry Jones, Mr. Pither! 
297,Michael Palin, Here! 
298,Michael Palin, Gulliver. 
299,Terry Jones, Pither! What a stroke of luck. 
300,Michael Palin, Well yes and no. 
301,Michael Palin," Phew, what an amazing escape. Well goodbye, 
            Reginald. "
302,Terry Jones," Goodbye, Mr. Pither, and good luck with, the 
            tour! "
0,Michael Palin," This is Captain MacPherson welcoming you 
            aboard East Scottish Airways. You'll have had your tea. Our 
            destination is Glasgow. There is no need to panic. "
1,Eric Idle," There's bomb on board this plane, and I'll tell 
            you where it is for a thousand pounds. "
2,John Cleese, I don't believe you. 
3,Eric Idle," If you don't tell me where the bomb is... if I 
            don't give you the money... Unless you give me the bomb... "
4,Carol Cleveland, The money. 
5,Eric Idle," The money, thank you, pretty lady... the bomb will 
            explode killing everybody. "
6,John Cleese, Including you. 
7,Eric Idle, I'll tell you where it is for a pound. 
8,John Cleese, Here's a pound. 
9,Eric Idle," I don't want Scottish money. They've got the 
            numbers. It can be traced. "
10,John Cleese, One English pound. Now where's the bomb? 
11,Eric Idle, I can't remember. 
12,John Cleese, You've forgotten. 
13,Eric Idle," Ay, you'd better have your pound back. Oh... "
14,Michael Palin, Now where's the bomb? 
15,Eric Idle," Ah, wait a tic, wait a tic. "
16,John Cleese, It's in the luggage compartment. 
17,Eric Idle, Right. Here's your pound.. 
18,Graham Chapman, This character giving you any trouble? 
19,Michael Palin, He's ruined this sketch. 
20,John Cleese, Absolutely. 
21,Graham Chapman, Let's go on to the next one. 
22,Eric Idle," 'Wait a tic, wait a tic. No. I won't ruin your 
            sketch for a pound. "
23,John Cleese," No, no. "
24,Eric Idle, 75P. 
25,Graham Chapman, Next item. 
0,Terry Jones," Well I see my role in it as, er, how can I put 
            it best - the nude man - as sort of symbolizing the two separate 
            strands of existence, the essential nudity of man... "
1,John Cleese," It's an interesting question. Personally I 
            rather adhere to the Bergsonian idea of laughter as a social 
            sanction against inflexible behavior but... excuse me a moment... 
            And now... "
2,Eric Idle, 
3,Eric Idle, 
0,Michael Palin," This new housing development in Bristol is one 
            of the most interesting in the country. It's using a variety of new 
            techniques: shock-proof curtain-walling, a central high voltage, 
            self-generated electricity source, and extruded acrylic fiberglass 
            fitments. It's also the first major housing project in Britain to be 
            built entirely by characters from nineteenth-century English 
            literature. "
1,Michael Palin," Here Little Nell, from Dickens's 'Old 
            Curiosity Shop' fits new nylon syphons into the asbestos-lined 
            ceilings ... "
2,Eric Idle," Because sir, it is self-generating. Because we 
            have harnessed here in this box the very forces of life itself. The 
            very forces that will send Helen running back to beg forgiveness!
            "
3,Michael Palin," The on-site building techniques involve the 
            construction of twelve-foot walling blocks by a crowd of farmhands 
            from 'Tess of the D'Urbervilles' supervised by the genial landlady, 
            Mrs. Jupp, from Samuel Butler's 'Way of All Flesh'. "
0,Eric Idle," In contrast to the site in Bristol, it's 
            progress here on Britain's first eighteen-level motorway interchange 
            being built by characters from Milton's 'Paradise Lost'... "
1,Eric Idle, 
2,Terry Jones," Well, no one really got on. Satan didn't get on 
            with Eve ... er... Archangel Gabriel didn't get on with Satan... 
            nobody got on with the Serpent, so now they have to work a rota: 
            forces of good from ten till three, forces of evil three to six. "
3,Michael Palin," But even more modern building techniques are 
            being used on an expanding new town site near Peterborough; here the 
            Amazing Mystico and Janet can put up a block of flats by hypnosis in 
            under a minute."
0,Michael Palin," (MICHAEL) Well there is a considerable 
            financial advantage in using the services of El Mystico. A block, 
            like Mystico Point here, "
1,Graham Chapman," Of course they're safe. There's absolutely no 
            doubt about that. They are as ,strong, solid and as safe as any 
            other building method in this country provided of course people 
            believe in them. "
2,Eric Idle," Yes, we received a note from the Council saying 
            that if we ceased to believe in this building it would fall down.
            "
3,Eric Idle," No, it's much better than where we used to live.
            "
4,Eric Idle," We had an eighteen-roomed villa overlooking Nice.
            "
5,Eric Idle, Oh yes - yes you're right. 
6,Eric Idle," No, no, no, of course not. "
7,Eric Idle," Phew, that was close. "
0,Terry Jones, 
1,John Cleese, Turn that radio off and look lively! 
2,Terry Jones," Oh, it's 'Mortuary Quiz', Mr. Wang... "
3,John Cleese," Don't argue, Battersby. "
4,Graham Chapman," ... This is our mortuary in here, Your Grace ...
            "
5,Michael Palin," I say, I say, I ... er ... I ... er ... I ... er ... 
            I ... I can't think of anything to say about it. "
6,Graham Chapman," Well, we're very proud of it here, sir. It's one of 
            the most up to date in the country. "
7,Michael Palin," I see... yes... yes ... now... um... what... what... 
            ah... ah... what is it? .... it a power station? "
8,Graham Chapman," No, Your Grace, it's a mortuary. "
9,Michael Palin," I see ... I see ... good ... good ... good, good, 
            good... "
10,Graham Chapman," But it has one of the most advanced thermostat 
            control systems in the country, and it has computer-controlled 
            storage facilities. "
11,Michael Palin," I see, I see ... I ... er... er... er... er ... I 
            ... er ... I'm a good little doggie. "
12,Graham Chapman," I'm sorry, Your Grace? "
13,Michael Palin, I'm a good little dog. 
14,Carol Cleveland, Oh dear... 
15,Graham Chapman, Perhaps we should postpone the visit? 
16,Carol Cleveland," No, no, no - you see it's just that his brain 
            is so tiny that the slightest movement can dislodge it "
17,Michael Palin," Ah! Now then, excellent, excellent, excellent, 
            excellent. Now then ... ah ... what happens when the steel is poured 
            into the ingots? "
18,Graham Chapman, 
19,Michael Palin," Yes... yes ... yes ... yes... yes rather jolly 
            good... jolly good .. jolly good ... jolly good ... no fear... "
20,John Cleese," Well the answers were as follows: 1) the left 
            hand, 2) no, 3) normal, 4) yes it has, in I963 when a bird got 
            caught in the mechanism. How did you get on? "
21,John Cleese, Turn that thing off! 
22,Terry Jones," Oh! It's 'Mortuary Dance Time', Mr. Wang! "
23,John Cleese," Never mind that, Battersby, this is the big one. 
            I've just had Whitby Police on the phone with twelve hangees... "
24,Terry Jones," Oh yes, I just heard about that on the radios 
            ... "
25,John Cleese," No, these are twelve different ones ... so shtoom.
            "
26,John Cleese, What? 
27,John Cleese, What? 
28,John Cleese," No, no, it's no good... "
29,John Cleese, No. 
0,Eric Idle," Hello, good afternoon and welcome to the 
            second leg of the Olympic final of the men's Hide-and-Seek here in 
            the heart of Britain's London. We'll be surfing in just a couple of 
            moments from now, and there you can see the two competitors 
            Francisco Huron the Paraguayan, who in this leg is the seeker "
