,name,text
5,John Cleese," I see. And which particular feature of your 
            anatomy is causing you distress? "
6,John Cleese," Yes. To be absolutely blunt you're worried 
            about your enormous hooter. "
7,John Cleese, No? 
8,John Cleese," Yes, and you want me to hack a bit off. "
9,John Cleese," Fine. It is a startler, isn't it. Er, do you 
            mind if I... er. "
10,John Cleese," Oh, no nothing, then, well, I'll just examine 
            your nose. "
11,John Cleese," Well, you've had the operation, you strange 
            person. "
12,John Cleese," Well, all right, all right, but only ... if 
            you come on a camping holiday with me. "
0,Michael Palin," Next week we'll be showing you how to pick up 
            an architect, how to pull a prime minister, and how to have fun with 
            a wholesale poulterer. But now the men of the Derbyshire Light 
            Infantry entertain us with a precision display of bad temper. "
1,John Cleese, Attention 
2,Michael Palin," And next the men of the Second Armored 
            Division regale us with their famous close order swanning about. "
3,Michael Palin, And finally... 
0,Eric Idle," Morning sir, can I help you? "
1,Graham Chapman," Er, yes, we've booked on your flight for 
            America. "
2,Eric Idle," Oh, we don't fly to America ... "
3,Carol Cleveland, Is it really 37/6d? 
4,Eric Idle, Thirty bob. I'm robbing myself. 
5,Graham Chapman, Thirty bob! 
6,Eric Idle," Twenty-five. Two quid the pair of yer. Er, that's 
            without insurance. "
7,Graham Chapman," Well, how much is it with insurance? "
8,Eric Idle," Hundred and two quid. That's including the flight.
            "
9,Graham Chapman, Do we really need insurance? 
10,Eric Idle, No. 
11,Graham Chapman," Well, we'll have it with insurance please.
            "
12,Eric Idle," Right - do you want it with the body and one relative 
            flown back, or you can have both bodies flown back and no relatives, 
            or four relatives, no bodies, and the ashes sent by parcel post. "
13,Graham Chapman, How long will it take? 
14,Eric Idle," Er, let me put it this way - no idea. "
15,Michael Palin, Six hours. 
16,Graham Chapman, Six? 
17,Eric Idle," Five, ten for the pair of you. "
18,Carol Cleveland," Oh, is it a jet? "
19,Eric Idle," Well, no ... It's not so much of a jet, it's more 
            your, er, Triumph Herald engine with wings. "
20,Graham Chapman, When are you taking off?. 
21,Eric Idle, 3300 hours. 
22,Graham Chapman, What? 
23,Eric Idle, 2600 hours for the pair of you. 
24,Carol Cleveland, What? 
25,Eric Idle," Have the injections, you won't care. "
26,Graham Chapman, What injections? 
27,Eric Idle," Barley sugar injections. Calm you down. They're 
            compulsory - Board of Trade. Promise. "
28,Carol Cleveland," Oh, I don't like the sound of injections.
            "
29,Eric Idle, 
30,Carol Cleveland, Yes. 
31,Eric Idle," Right, you can't change your mind. I'll ring the 
            departure lounge. "
32,Terry Jones," Now, the duty-free trolley is over there ... 
            there's some lovely drop scones and there's duty-free broccoli and 
            there's fresh eccles cakes. You're allowed two hundred each on the 
            plane. "
33,Eric Idle, Nearly ready. 
34,Terry Jones, 
35,Terry Jones," That's Mr. Kamikaze, the pilot, he's very 
            nice really, but make sure he stays clear of battleships. "
36,John Cleese," There have been many stirring tales told of 
            the sea and also some fairly uninteresting ones only marginally 
            connected with it, like this one. Sorry, this isn't a very good 
            announcement. Sorry."
0,John Cleese," That was last year's re-enactment of the Battle 
            of Pearl Harbor performed by the BatIey Townswomen's Guild. It was 
            written, directed and produced by Mrs. Rita Fairbanks. "
1,Eric Idle, Hello again. 
2,Michael Palin," And what are your ladies going to do for us 
            this year. "
3,Eric Idle," Well, this year we decided to re-enact something 
            with a more modern flavor. We had considered a version of Michael 
            Stewart's speech on Nigeria and there were several votes on the 
            Committee for a staging of Herr Willi Brandt's visit to East 
            Germany, but we've settled instead for a dramatization of the first 
            heart transplant. Incidentally my sister Madge will be playing the 
            plucky little springbok pioneer Christian Barnard. "
4,Michael Palin," Well off we go, then with the Barley 
            Townswomen's Guild re-enactment of the first heart transplant. "
0,John Cleese, 
1,John Cleese," The underwater version of 'Measure for 
            Measure', and further out to sea 'Hello Dolly' is also doing good 
            business. "
2,John Cleese," · · · and over there on the oyster beds Formula 
            2 car racing. "
0,John Cleese," And now the BBC is proud to present a 
            brand new radio drama series, ""The Death of Mary, Queen of Scots."" 
            Part One: The Beginning."
1,John Cleese," Stay tuned for part two of the Radio Four 
            Production of ""The Death of Mary, Queen of Scots"", coming 
            up...almost immediately."
2,John Cleese," that was episode two of ""The Death of Mary, 
            Queen of Scots"", specially adapted for radio by Gracie Fields and 
            Joe Frazier. And now, Radio Four will explode."
3,Graham Chapman, We'll have to watch the Telly-vision!
4,John Cleese, Aaaaw. 
5,Graham Chapman," What's that on top of the telly-vision 
            set?"
6,John Cleese, (matter-of-factly) Looks like a penguin.
7,John Cleese," It's been a long time there, now, has 
            it?"
8,Graham Chapman, What's it doin' there?
9,John Cleese, Standin'!
10,Graham Chapman, I can see that!
11,Graham Chapman," If it laid an egg, it would roll down the 
            back of the telly-vision set."
12,John Cleese, Ummmm. I hadn't thought of that.
13,Graham Chapman, Unless it's a male.
14,John Cleese, Yes. It looks fairly butch.
15,Graham Chapman, Per'aps it's from next door.
16,John Cleese, 
17,Graham Chapman, (yet louder) BURMA!!!
18,John Cleese, Why'd'j say that?
19,Graham Chapman, I panicked.
20,John Cleese, Oh.
21,Graham Chapman, Per'aps it's from the zoo.
22,John Cleese, Which zoo?
23,Graham Chapman, 
24,John Cleese, 'Oo's Doctor bloody Bernofsky?
25,Graham Chapman, He knows everything.
26,John Cleese," Oooh, I wouldn't like that, that'd take 
            all the mystery out of life."
27,John Cleese," Besides, if it were from the zoo, it'd 
            have ""property of the zoo"" stamped on it."
28,Graham Chapman," They don't stamp animals ""property of the 
            zoo""!! You can't stamp a huge lion ""property of the zoo""!!"
29,John Cleese, 
30,Graham Chapman, 
31,John Cleese, Lions don't molt.
32,Graham Chapman," No, but penguins do. THERE! I've run 
            rings around you logically."
33,John Cleese, 
34,Graham Chapman," 'Ow did 'e know that was going to 
            happen?!"
0,John Cleese, That's not a part of the body. 
1,Carol Cleveland," NO, it's a link though. "
2,Graham Chapman, I didn't think it was very good. 
3,John Cleese," No, it's the end of the series, they must be 
            running out of ideas. "
4,Michael Palin," All fight, don't anybody move, there's been a 
            murder. "
5,Carol Cleveland, A murder? 
6,Michael Palin," No... no ... not a murder... no what's like a 
            murder only begins with B? "
7,Graham Chapman, Birmingham. 
8,Michael Palin, No ... no ... no ... no ... no... 
9,John Cleese, BurnIey? 
10,Michael Palin," Burnley - that's right! Burnley in Lancashire. 
            There's been a Burnley. "
11,Graham Chapman, Burglary. 
12,Michael Palin," Burglary. Yes, good man. Burglary - that's it, of 
            course. There's been a burglary."
13,John Cleese, Where? 
14,Michael Palin," In the back, just below the rib. "
15,John Cleese, No - that's murder. 
16,Michael Palin," Oh... er no... in the band... In the bat... 
            Barclays bat. "
17,Graham Chapman, Barclays Bank? 
18,Michael Palin," Yes. Nasty business - got away with £23,000. "
19,Graham Chapman, Any clues? 
20,Michael Palin, Any what? 
21,Graham Chapman, Any evidence as to who did it? 
22,Michael Palin, 
23,John Cleese, I thought you said it was a burglary. 
24,Michael Palin," Burglary is almost as serious a business as 
            murder. Some burglaries are more serious than murder. A burglary in 
            which someone gets stabbed is murder! So don't come these petty 
            distinctions with me. You're as bad as a judge. Right, now! The 
            first thing to do in the event of a breach of the peace of any kind, 
            is to... go... "
25,John Cleese, Ring the police? 
26,Michael Palin," Ring the police. Yes, that's a good idea. Get them 
            over here fast ... no, on second thoughts, get them over here 
            slowly, so they don't drop anything. "
27,Carol Cleveland, Shall I make us all a cup of tea? 
28,Michael Palin," Make what you like, Boskovitch - it won't help you 
            in court. "
29,Carol Cleveland, I beg your pardon? 
30,Michael Palin," I'm sorry, sorry. That's the trouble with being on 
            two cases at once. I keep thinking I've got Boskovitch cornered and 
            in fact I'm investigating a Burnley. "
31,Graham Chapman, Burglary. 
32,Michael Palin, Burglary! Yes - good man. 
33,John Cleese, Who's Boskovitch? 
34,Michael Palin," Hah! Boskovitch is a Russian scientist who is 
            passing information to the Russians. "
35,Graham Chapman, Classified information? 
36,Michael Palin," Oh, there he goes again! 'Classified information'! 
            Oh, sitting on the 'settee' with our 'scones' and our 'classified 
            information'! "
0,Michael Palin," Ah! Hello, Duckie. "
1,Terry Jones," Hello, sir. How are you? "
2,Michael Palin, I'm fine thanks. How are you? 
3,Terry Jones," Well, sir, I'm a little bit moody today, sir."
4,Michael Palin," Why's that, Duckie?"
5,Terry Jones, Because...
6,Terry Jones," Wheeeeen I smile,"
7,Terry Jones," Wheeeeen I'm sad,"
8,Terry Jones, I'm (He's) a little bit sad and lonely.
9,Michael Palin," A lovely song, Duckie."
10,Eric Idle," And that's the final entry. La derniere entree. Das 
            final entry. And now, guten abend. Das scores. The scores. Les 
            scores. Dei scores. Oh! Scores. Ha! Scores! "
11,Michael Palin, 
12,Graham Chapman, 
13,Graham Chapman, Bing tiddle tiddle BANG
14,Michael Palin, Number thirty-one. The end.
0,Terry Jones, Bonjour. 
1,Carol Cleveland, Bonjour. 
2,Terry Jones, II fair beau ce matin. 
3,Carol Cleveland," Oui, oui. "
4,Terry Jones, D'accord... 
5,Terry Jones, Venez-vous ici souvent? 
6,Carol Cleveland, Oui. 
7,Terry Jones, Ah. Bon. Bon. 
8,Terry Jones, Je vois que vous avez un chou. 
9,Carol Cleveland, ' Oui. 
10,Terry Jones, Certainement il fair beau ce matin. 
11,Terry Jones, Je suis revolutionnaire. 
12,Carol Cleveland, Oh. 
13,Terry Jones, Qu'est-ce que vous avez dit? 
